date,county,state,cases,deaths,Population
3/27/2020,Hudson,New Jersey,594,4,672391
3/28/2020,Hudson,New Jersey,771,6,672391
3/29/2020,Hudson,New Jersey,974,6,672391
3/16/2020,Hunterdon,New Jersey,1,0,124371
3/17/2020,Hunterdon,New Jersey,4,0,124371
3/18/2020,Hunterdon,New Jersey,6,0,124371
3/19/2020,Hunterdon,New Jersey,8,0,124371
3/20/2020,Hunterdon,New Jersey,11,0,124371
3/21/2020,Hunterdon,New Jersey,14,0,124371
3/22/2020,Hunterdon,New Jersey,16,0,124371
3/23/2020,Hunterdon,New Jersey,18,0,124371
3/24/2020,Hunterdon,New Jersey,25,0,124371
3/25/2020,Hunterdon,New Jersey,25,0,124371
3/26/2020,Hunterdon,New Jersey,39,0,124371
3/27/2020,Hunterdon,New Jersey,52,0,124371
3/28/2020,Hunterdon,New Jersey,61,0,124371
3/29/2020,Hunterdon,New Jersey,66,0,124371
3/14/2020,Mercer,New Jersey,1,0,367430
3/15/2020,Mercer,New Jersey,1,0,367430
3/16/2020,Mercer,New Jersey,6,0,367430
3/17/2020,Mercer,New Jersey,9,0,367430
3/18/2020,Mercer,New Jersey,15,0,367430
3/19/2020,Mercer,New Jersey,20,0,367430
3/20/2020,Mercer,New Jersey,22,0,367430
3/21/2020,Mercer,New Jersey,30,0,367430
3/22/2020,Mercer,New Jersey,40,0,367430
3/23/2020,Mercer,New Jersey,50,0,367430
3/24/2020,Mercer,New Jersey,58,0,367430
3/25/2020,Mercer,New Jersey,82,0,367430
3/26/2020,Mercer,New Jersey,111,0,367430
3/27/2020,Mercer,New Jersey,131,0,367430
3/28/2020,Mercer,New Jersey,168,0,367430
3/29/2020,Mercer,New Jersey,202,0,367430
3/11/2020,Middlesex,New Jersey,2,0,825062
3/12/2020,Middlesex,New Jersey,2,0,825062
3/13/2020,Middlesex,New Jersey,4,0,825062
3/14/2020,Middlesex,New Jersey,8,0,825062
3/15/2020,Middlesex,New Jersey,9,0,825062
3/16/2020,Middlesex,New Jersey,15,0,825062
3/17/2020,Middlesex,New Jersey,20,0,825062
3/18/2020,Middlesex,New Jersey,40,0,825062
3/19/2020,Middlesex,New Jersey,64,0,825062
3/20/2020,Middlesex,New Jersey,76,0,825062
3/21/2020,Middlesex,New Jersey,116,0,825062
3/22/2020,Middlesex,New Jersey,147,1,825062
3/23/2020,Middlesex,New Jersey,210,1,825062
3/24/2020,Middlesex,New Jersey,277,1,825062
3/25/2020,Middlesex,New Jersey,316,2,825062
3/26/2020,Middlesex,New Jersey,505,5,825062
3/27/2020,Middlesex,New Jersey,640,9,825062
3/28/2020,Middlesex,New Jersey,808,14,825062
3/29/2020,Middlesex,New Jersey,938,14,825062
3/9/2020,Monmouth,New Jersey,2,0,618795
3/10/2020,Monmouth,New Jersey,2,0,618795
3/11/2020,Monmouth,New Jersey,4,0,618795
3/12/2020,Monmouth,New Jersey,5,0,618795
3/13/2020,Monmouth,New Jersey,7,0,618795
3/14/2020,Monmouth,New Jersey,8,1,618795
3/15/2020,Monmouth,New Jersey,11,1,618795
3/16/2020,Monmouth,New Jersey,14,1,618795
3/17/2020,Monmouth,New Jersey,22,1,618795
3/18/2020,Monmouth,New Jersey,32,1,618795
3/19/2020,Monmouth,New Jersey,43,1,618795
3/20/2020,Monmouth,New Jersey,53,1,618795
3/21/2020,Monmouth,New Jersey,92,2,618795
3/22/2020,Monmouth,New Jersey,158,2,618795
3/23/2020,Monmouth,New Jersey,238,2,618795
3/24/2020,Monmouth,New Jersey,288,4,618795
3/25/2020,Monmouth,New Jersey,313,6,618795
3/26/2020,Monmouth,New Jersey,501,7,618795
3/27/2020,Monmouth,New Jersey,634,10,618795
3/28/2020,Monmouth,New Jersey,781,10,618795
3/29/2020,Monmouth,New Jersey,870,10,618795
3/12/2020,Morris,New Jersey,1,0,491845
3/13/2020,Morris,New Jersey,3,0,491845
3/14/2020,Morris,New Jersey,5,0,491845
3/15/2020,Morris,New Jersey,6,0,491845
3/16/2020,Morris,New Jersey,8,0,491845
3/17/2020,Morris,New Jersey,19,0,491845
3/18/2020,Morris,New Jersey,19,0,491845
3/19/2020,Morris,New Jersey,26,0,491845
3/20/2020,Morris,New Jersey,35,0,491845
3/21/2020,Morris,New Jersey,64,1,491845
3/22/2020,Morris,New Jersey,119,1,491845
3/23/2020,Morris,New Jersey,177,1,491845
3/24/2020,Morris,New Jersey,204,4,491845
3/25/2020,Morris,New Jersey,223,5,491845
3/26/2020,Morris,New Jersey,315,7,491845
3/27/2020,Morris,New Jersey,391,9,491845
3/28/2020,Morris,New Jersey,442,12,491845
3/29/2020,Morris,New Jersey,566,12,491845
3/13/2020,Ocean,New Jersey,1,0,607186
3/14/2020,Ocean,New Jersey,1,0,607186
3/15/2020,Ocean,New Jersey,2,0,607186
3/16/2020,Ocean,New Jersey,3,0,607186
3/17/2020,Ocean,New Jersey,4,0,607186
3/18/2020,Ocean,New Jersey,16,0,607186
3/19/2020,Ocean,New Jersey,33,0,607186
3/20/2020,Ocean,New Jersey,49,0,607186
3/21/2020,Ocean,New Jersey,62,0,607186
3/22/2020,Ocean,New Jersey,102,0,607186
3/23/2020,Ocean,New Jersey,144,0,607186
3/24/2020,Ocean,New Jersey,180,1,607186
3/25/2020,Ocean,New Jersey,222,5,607186
3/26/2020,Ocean,New Jersey,389,5,607186
3/27/2020,Ocean,New Jersey,484,8,607186
3/28/2020,Ocean,New Jersey,624,9,607186
3/29/2020,Ocean,New Jersey,759,9,607186
3/8/2020,Passaic,New Jersey,1,0,501826
3/9/2020,Passaic,New Jersey,1,0,501826
3/10/2020,Passaic,New Jersey,1,0,501826
3/11/2020,Passaic,New Jersey,1,0,501826
3/12/2020,Passaic,New Jersey,1,0,501826
3/13/2020,Passaic,New Jersey,2,0,501826
3/14/2020,Passaic,New Jersey,2,0,501826
3/15/2020,Passaic,New Jersey,5,0,501826
3/16/2020,Passaic,New Jersey,8,0,501826
3/17/2020,Passaic,New Jersey,10,0,501826
3/18/2020,Passaic,New Jersey,18,0,501826
3/19/2020,Passaic,New Jersey,38,0,501826
3/20/2020,Passaic,New Jersey,49,0,501826
3/21/2020,Passaic,New Jersey,67,0,501826
3/22/2020,Passaic,New Jersey,95,1,501826
3/23/2020,Passaic,New Jersey,141,2,501826
3/24/2020,Passaic,New Jersey,216,3,501826
3/25/2020,Passaic,New Jersey,255,4,501826
3/26/2020,Passaic,New Jersey,399,5,501826
3/27/2020,Passaic,New Jersey,484,5,501826
3/28/2020,Passaic,New Jersey,608,7,501826
3/29/2020,Passaic,New Jersey,831,7,501826
3/22/2020,Salem,New Jersey,1,0,62385
3/23/2020,Salem,New Jersey,1,0,62385
3/24/2020,Salem,New Jersey,1,0,62385
3/25/2020,Salem,New Jersey,1,0,62385
3/26/2020,Salem,New Jersey,2,0,62385
3/27/2020,Salem,New Jersey,3,0,62385
3/28/2020,Salem,New Jersey,3,0,62385
3/29/2020,Salem,New Jersey,3,0,62385
3/16/2020,Somerset,New Jersey,4,0,328934
3/17/2020,Somerset,New Jersey,6,0,328934
3/18/2020,Somerset,New Jersey,15,0,328934
3/19/2020,Somerset,New Jersey,20,0,328934
3/20/2020,Somerset,New Jersey,27,0,328934
3/21/2020,Somerset,New Jersey,34,0,328934
3/22/2020,Somerset,New Jersey,51,1,328934
3/23/2020,Somerset,New Jersey,67,2,328934
3/24/2020,Somerset,New Jersey,102,2,328934
3/25/2020,Somerset,New Jersey,117,3,328934
3/26/2020,Somerset,New Jersey,179,4,328934
3/27/2020,Somerset,New Jersey,222,7,328934
3/28/2020,Somerset,New Jersey,258,8,328934
3/29/2020,Somerset,New Jersey,295,8,328934
3/19/2020,Sussex,New Jersey,2,0,140488
3/20/2020,Sussex,New Jersey,3,0,140488
3/21/2020,Sussex,New Jersey,6,0,140488
3/22/2020,Sussex,New Jersey,12,0,140488
3/23/2020,Sussex,New Jersey,15,0,140488
3/24/2020,Sussex,New Jersey,18,0,140488
3/25/2020,Sussex,New Jersey,27,0,140488
3/26/2020,Sussex,New Jersey,49,0,140488
3/27/2020,Sussex,New Jersey,65,0,140488
3/28/2020,Sussex,New Jersey,81,1,140488
3/29/2020,Sussex,New Jersey,93,1,140488
3/9/2020,Union,New Jersey,1,0,556341
3/10/2020,Union,New Jersey,1,0,556341
3/11/2020,Union,New Jersey,1,0,556341
3/12/2020,Union,New Jersey,1,0,556341
3/13/2020,Union,New Jersey,1,0,556341
3/14/2020,Union,New Jersey,1,0,556341
3/15/2020,Union,New Jersey,4,0,556341
3/16/2020,Union,New Jersey,8,0,556341
3/17/2020,Union,New Jersey,22,0,556341
3/18/2020,Union,New Jersey,26,0,556341
3/19/2020,Union,New Jersey,29,0,556341
3/20/2020,Union,New Jersey,43,0,556341
3/21/2020,Union,New Jersey,81,0,556341
3/22/2020,Union,New Jersey,124,0,556341
3/23/2020,Union,New Jersey,189,1,556341
3/24/2020,Union,New Jersey,246,2,556341
3/25/2020,Union,New Jersey,262,3,556341
3/26/2020,Union,New Jersey,432,3,556341
3/27/2020,Union,New Jersey,519,3,556341
3/28/2020,Union,New Jersey,742,10,556341
3/29/2020,Union,New Jersey,896,10,556341
3/17/2020,Warren,New Jersey,1,0,105267
3/18/2020,Warren,New Jersey,2,0,105267
3/19/2020,Warren,New Jersey,4,0,105267
3/20/2020,Warren,New Jersey,4,0,105267
3/21/2020,Warren,New Jersey,5,0,105267
3/22/2020,Warren,New Jersey,9,0,105267
3/23/2020,Warren,New Jersey,15,1,105267
3/24/2020,Warren,New Jersey,15,1,105267
3/25/2020,Warren,New Jersey,18,1,105267
3/26/2020,Warren,New Jersey,31,1,105267
3/27/2020,Warren,New Jersey,38,1,105267
3/28/2020,Warren,New Jersey,51,2,105267
3/29/2020,Warren,New Jersey,56,2,105267
3/11/2020,Bernalillo,New Mexico,1,0,679121
3/12/2020,Bernalillo,New Mexico,2,0,679121
3/13/2020,Bernalillo,New Mexico,5,0,679121
3/14/2020,Bernalillo,New Mexico,6,0,679121
3/15/2020,Bernalillo,New Mexico,10,0,679121
3/16/2020,Bernalillo,New Mexico,14,0,679121
3/17/2020,Bernalillo,New Mexico,14,0,679121
3/18/2020,Bernalillo,New Mexico,17,0,679121
3/19/2020,Bernalillo,New Mexico,20,0,679121
3/20/2020,Bernalillo,New Mexico,23,0,679121
3/21/2020,Bernalillo,New Mexico,32,0,679121
3/22/2020,Bernalillo,New Mexico,34,0,679121
3/23/2020,Bernalillo,New Mexico,38,0,679121
3/24/2020,Bernalillo,New Mexico,43,0,679121
3/25/2020,Bernalillo,New Mexico,48,0,679121
3/26/2020,Bernalillo,New Mexico,55,0,679121
3/27/2020,Bernalillo,New Mexico,82,0,679121
3/28/2020,Bernalillo,New Mexico,93,1,679121
3/29/2020,Bernalillo,New Mexico,101,1,679121
3/23/2020,Chaves,New Mexico,4,0,64615
3/24/2020,Chaves,New Mexico,4,0,64615
3/25/2020,Chaves,New Mexico,4,0,64615
3/26/2020,Chaves,New Mexico,4,0,64615
3/27/2020,Chaves,New Mexico,4,0,64615
3/28/2020,Chaves,New Mexico,7,0,64615
3/29/2020,Chaves,New Mexico,8,0,64615
3/24/2020,Cibola,New Mexico,1,0,26675
3/25/2020,Cibola,New Mexico,1,0,26675
3/26/2020,Cibola,New Mexico,1,0,26675
3/27/2020,Cibola,New Mexico,2,0,26675
3/28/2020,Cibola,New Mexico,2,0,26675
3/29/2020,Cibola,New Mexico,2,0,26675
3/24/2020,Curry,New Mexico,1,0,48954
3/25/2020,Curry,New Mexico,1,0,48954
3/26/2020,Curry,New Mexico,1,0,48954
3/27/2020,Curry,New Mexico,1,0,48954
3/28/2020,Curry,New Mexico,1,0,48954
3/29/2020,Curry,New Mexico,3,0,48954
3/20/2020,Doña Ana,New Mexico,1,0,218195
3/21/2020,Doña Ana,New Mexico,2,0,218195
3/22/2020,Doña Ana,New Mexico,4,0,218195
3/23/2020,Doña Ana,New Mexico,10,0,218195
3/24/2020,Doña Ana,New Mexico,13,0,218195
3/25/2020,Doña Ana,New Mexico,13,0,218195
3/26/2020,Doña Ana,New Mexico,16,0,218195
3/27/2020,Doña Ana,New Mexico,16,0,218195
3/28/2020,Doña Ana,New Mexico,17,0,218195
3/29/2020,Doña Ana,New Mexico,17,0,218195
3/25/2020,Eddy,New Mexico,1,1,58460
3/26/2020,Eddy,New Mexico,1,1,58460
3/27/2020,Eddy,New Mexico,2,1,58460
3/28/2020,Eddy,New Mexico,3,1,58460
3/29/2020,Eddy,New Mexico,4,1,58460
3/21/2020,Lea,New Mexico,1,0,71070
3/22/2020,Lea,New Mexico,1,0,71070
3/23/2020,Lea,New Mexico,1,0,71070
3/24/2020,Lea,New Mexico,1,0,71070
3/25/2020,Lea,New Mexico,1,0,71070
3/26/2020,Lea,New Mexico,1,0,71070
3/27/2020,Lea,New Mexico,2,0,71070
3/28/2020,Lea,New Mexico,2,0,71070
3/29/2020,Lea,New Mexico,2,0,71070
3/20/2020,McKinley,New Mexico,1,0,71367
3/21/2020,McKinley,New Mexico,1,0,71367
3/22/2020,McKinley,New Mexico,2,0,71367
3/23/2020,McKinley,New Mexico,2,0,71367
3/24/2020,McKinley,New Mexico,3,0,71367
3/25/2020,McKinley,New Mexico,3,0,71367
3/26/2020,McKinley,New Mexico,3,0,71367
3/27/2020,McKinley,New Mexico,5,0,71367
3/28/2020,McKinley,New Mexico,5,0,71367
3/29/2020,McKinley,New Mexico,9,0,71367
3/25/2020,Rio Arriba,New Mexico,2,0,38921
3/26/2020,Rio Arriba,New Mexico,2,0,38921
3/27/2020,Rio Arriba,New Mexico,3,0,38921
3/28/2020,Rio Arriba,New Mexico,3,0,38921
3/29/2020,Rio Arriba,New Mexico,2,0,38921
3/27/2020,Roosevelt,New Mexico,1,0,18500
3/28/2020,Roosevelt,New Mexico,1,0,18500
3/29/2020,Roosevelt,New Mexico,1,0,18500
3/14/2020,Sandoval,New Mexico,2,0,146748
3/15/2020,Sandoval,New Mexico,2,0,146748
3/16/2020,Sandoval,New Mexico,2,0,146748
3/17/2020,Sandoval,New Mexico,2,0,146748
3/18/2020,Sandoval,New Mexico,2,0,146748
3/19/2020,Sandoval,New Mexico,4,0,146748
3/20/2020,Sandoval,New Mexico,6,0,146748
3/21/2020,Sandoval,New Mexico,7,0,146748
3/22/2020,Sandoval,New Mexico,7,0,146748
3/23/2020,Sandoval,New Mexico,7,0,146748
3/24/2020,Sandoval,New Mexico,7,0,146748
3/25/2020,Sandoval,New Mexico,8,0,146748
3/26/2020,Sandoval,New Mexico,10,0,146748
3/27/2020,Sandoval,New Mexico,15,0,146748
3/28/2020,Sandoval,New Mexico,15,0,146748
3/29/2020,Sandoval,New Mexico,18,0,146748
3/22/2020,San Juan,New Mexico,1,0,123958
3/23/2020,San Juan,New Mexico,3,0,123958
3/24/2020,San Juan,New Mexico,7,0,123958
3/25/2020,San Juan,New Mexico,8,0,123958
3/26/2020,San Juan,New Mexico,14,0,123958
3/27/2020,San Juan,New Mexico,17,0,123958
3/28/2020,San Juan,New Mexico,18,0,123958
3/29/2020,San Juan,New Mexico,22,0,123958
3/19/2020,San Miguel,New Mexico,1,0,27277
3/20/2020,San Miguel,New Mexico,1,0,27277
3/21/2020,San Miguel,New Mexico,1,0,27277
3/22/2020,San Miguel,New Mexico,1,0,27277
3/23/2020,San Miguel,New Mexico,1,0,27277
3/24/2020,San Miguel,New Mexico,1,0,27277
3/25/2020,San Miguel,New Mexico,1,0,27277
3/26/2020,San Miguel,New Mexico,1,0,27277
3/27/2020,San Miguel,New Mexico,1,0,27277
3/28/2020,San Miguel,New Mexico,1,0,27277
3/29/2020,San Miguel,New Mexico,1,0,27277
3/11/2020,Santa Fe,New Mexico,1,0,150358
3/12/2020,Santa Fe,New Mexico,2,0,150358
3/13/2020,Santa Fe,New Mexico,3,0,150358
3/14/2020,Santa Fe,New Mexico,3,0,150358
3/15/2020,Santa Fe,New Mexico,3,0,150358
3/16/2020,Santa Fe,New Mexico,3,0,150358
3/17/2020,Santa Fe,New Mexico,4,0,150358
3/18/2020,Santa Fe,New Mexico,6,0,150358
3/19/2020,Santa Fe,New Mexico,7,0,150358
3/20/2020,Santa Fe,New Mexico,7,0,150358
3/21/2020,Santa Fe,New Mexico,8,0,150358
3/22/2020,Santa Fe,New Mexico,10,0,150358
3/23/2020,Santa Fe,New Mexico,12,0,150358
3/24/2020,Santa Fe,New Mexico,14,0,150358
3/25/2020,Santa Fe,New Mexico,17,0,150358
3/26/2020,Santa Fe,New Mexico,22,0,150358
3/27/2020,Santa Fe,New Mexico,29,0,150358
3/28/2020,Santa Fe,New Mexico,30,0,150358
3/29/2020,Santa Fe,New Mexico,34,0,150358
3/11/2020,Socorro,New Mexico,2,0,16637
3/12/2020,Socorro,New Mexico,2,0,16637
3/13/2020,Socorro,New Mexico,2,0,16637
3/14/2020,Socorro,New Mexico,2,0,16637
3/15/2020,Socorro,New Mexico,2,0,16637
3/16/2020,Socorro,New Mexico,2,0,16637
3/17/2020,Socorro,New Mexico,2,0,16637
3/18/2020,Socorro,New Mexico,2,0,16637
3/19/2020,Socorro,New Mexico,2,0,16637
3/20/2020,Socorro,New Mexico,2,0,16637
3/21/2020,Socorro,New Mexico,2,0,16637
3/22/2020,Socorro,New Mexico,2,0,16637
3/23/2020,Socorro,New Mexico,2,0,16637
3/24/2020,Socorro,New Mexico,2,0,16637
3/25/2020,Socorro,New Mexico,2,0,16637
3/26/2020,Socorro,New Mexico,2,0,16637
3/27/2020,Socorro,New Mexico,2,0,16637
3/28/2020,Socorro,New Mexico,2,0,16637
3/29/2020,Socorro,New Mexico,2,0,16637
3/17/2020,Taos,New Mexico,1,0,32723
3/18/2020,Taos,New Mexico,1,0,32723
3/19/2020,Taos,New Mexico,1,0,32723
3/20/2020,Taos,New Mexico,2,0,32723
3/21/2020,Taos,New Mexico,3,0,32723
3/22/2020,Taos,New Mexico,3,0,32723
3/23/2020,Taos,New Mexico,3,0,32723
3/24/2020,Taos,New Mexico,3,0,32723
3/25/2020,Taos,New Mexico,3,0,32723
3/26/2020,Taos,New Mexico,3,0,32723
3/27/2020,Taos,New Mexico,8,0,32723
3/28/2020,Taos,New Mexico,9,0,32723
3/29/2020,Taos,New Mexico,9,0,32723
3/27/2020,Valencia,New Mexico,1,0,76688
3/28/2020,Valencia,New Mexico,1,0,76688
3/29/2020,Valencia,New Mexico,2,0,76688
3/12/2020,Albany,New York,2,0,305506
3/13/2020,Albany,New York,2,0,305506
3/14/2020,Albany,New York,5,0,305506
3/15/2020,Albany,New York,11,0,305506
3/16/2020,Albany,New York,12,0,305506
3/17/2020,Albany,New York,23,0,305506
3/18/2020,Albany,New York,36,0,305506
3/19/2020,Albany,New York,43,0,305506
3/20/2020,Albany,New York,61,0,305506
3/21/2020,Albany,New York,88,0,305506
3/22/2020,Albany,New York,123,0,305506
3/23/2020,Albany,New York,127,0,305506
3/24/2020,Albany,New York,146,0,305506
3/25/2020,Albany,New York,152,0,305506
3/26/2020,Albany,New York,171,0,305506
3/27/2020,Albany,New York,187,0,305506
3/28/2020,Albany,New York,195,1,305506
3/29/2020,Albany,New York,205,1,305506
3/16/2020,Allegany,New York,2,0,46091
3/17/2020,Allegany,New York,2,0,46091
3/18/2020,Allegany,New York,2,0,46091
3/19/2020,Allegany,New York,2,0,46091
3/20/2020,Allegany,New York,2,0,46091
3/21/2020,Allegany,New York,2,0,46091
3/22/2020,Allegany,New York,2,0,46091
3/23/2020,Allegany,New York,2,0,46091
3/24/2020,Allegany,New York,2,0,46091
3/25/2020,Allegany,New York,2,0,46091
3/26/2020,Allegany,New York,2,0,46091
3/27/2020,Allegany,New York,2,0,46091
3/28/2020,Allegany,New York,2,0,46091
3/29/2020,Allegany,New York,6,0,46091
3/14/2020,Broome,New York,1,0,190488
3/15/2020,Broome,New York,1,0,190488
3/16/2020,Broome,New York,1,0,190488
3/17/2020,Broome,New York,1,0,190488
3/18/2020,Broome,New York,2,0,190488
3/19/2020,Broome,New York,2,0,190488
3/20/2020,Broome,New York,2,0,190488
3/21/2020,Broome,New York,2,1,190488
3/22/2020,Broome,New York,3,1,190488
3/23/2020,Broome,New York,7,1,190488
3/24/2020,Broome,New York,9,1,190488
3/25/2020,Broome,New York,11,1,190488
3/26/2020,Broome,New York,16,2,190488
3/27/2020,Broome,New York,18,3,190488
3/28/2020,Broome,New York,23,3,190488
3/29/2020,Broome,New York,29,3,190488
3/28/2020,Cattaraugus,New York,1,0,76117
3/29/2020,Cattaraugus,New York,4,0,76117
3/23/2020,Cayuga,New York,2,0,76576
3/24/2020,Cayuga,New York,2,0,76576
3/25/2020,Cayuga,New York,2,0,76576
3/26/2020,Cayuga,New York,2,0,76576
3/27/2020,Cayuga,New York,2,0,76576
3/28/2020,Cayuga,New York,2,0,76576
3/29/2020,Cayuga,New York,2,0,76576
3/25/2020,Chautauqua,New York,1,0,126903
3/26/2020,Chautauqua,New York,1,0,126903
3/27/2020,Chautauqua,New York,1,0,126903
3/28/2020,Chautauqua,New York,5,0,126903
3/29/2020,Chautauqua,New York,5,0,126903
3/24/2020,Chemung,New York,1,0,83456
3/25/2020,Chemung,New York,1,0,83456
3/26/2020,Chemung,New York,7,0,83456
3/27/2020,Chemung,New York,11,0,83456
3/28/2020,Chemung,New York,12,0,83456
3/29/2020,Chemung,New York,15,0,83456
3/18/2020,Chenango,New York,1,0,47207
3/19/2020,Chenango,New York,1,0,47207
3/20/2020,Chenango,New York,2,0,47207
3/21/2020,Chenango,New York,2,0,47207
3/22/2020,Chenango,New York,3,0,47207
3/23/2020,Chenango,New York,3,0,47207
3/24/2020,Chenango,New York,3,0,47207
3/25/2020,Chenango,New York,3,0,47207
3/26/2020,Chenango,New York,3,0,47207
3/27/2020,Chenango,New York,4,0,47207
3/28/2020,Chenango,New York,8,0,47207
3/29/2020,Chenango,New York,15,0,47207
3/17/2020,Clinton,New York,1,0,80485
3/18/2020,Clinton,New York,1,0,80485
3/19/2020,Clinton,New York,1,0,80485
3/20/2020,Clinton,New York,2,0,80485
3/21/2020,Clinton,New York,4,0,80485
3/22/2020,Clinton,New York,4,0,80485
3/23/2020,Clinton,New York,6,0,80485
3/24/2020,Clinton,New York,8,0,80485
3/25/2020,Clinton,New York,10,0,80485
3/26/2020,Clinton,New York,11,0,80485
3/27/2020,Clinton,New York,11,0,80485
3/28/2020,Clinton,New York,12,0,80485
3/29/2020,Clinton,New York,13,0,80485
3/20/2020,Columbia,New York,1,0,59461
3/21/2020,Columbia,New York,2,0,59461
3/22/2020,Columbia,New York,5,0,59461
3/23/2020,Columbia,New York,10,0,59461
3/24/2020,Columbia,New York,11,0,59461
3/25/2020,Columbia,New York,12,0,59461
3/26/2020,Columbia,New York,13,0,59461
3/27/2020,Columbia,New York,20,0,59461
3/28/2020,Columbia,New York,22,0,59461
3/29/2020,Columbia,New York,23,1,59461
3/22/2020,Cortland,New York,1,0,47581
3/23/2020,Cortland,New York,2,0,47581
3/24/2020,Cortland,New York,2,0,47581
3/25/2020,Cortland,New York,2,0,47581
3/26/2020,Cortland,New York,2,0,47581
3/27/2020,Cortland,New York,4,0,47581
3/28/2020,Cortland,New York,5,0,47581
3/29/2020,Cortland,New York,6,0,47581
3/12/2020,Delaware,New York,1,0,44135
3/13/2020,Delaware,New York,1,0,44135
3/14/2020,Delaware,New York,1,0,44135
3/15/2020,Delaware,New York,1,0,44135
3/16/2020,Delaware,New York,1,0,44135
3/17/2020,Delaware,New York,1,0,44135
3/18/2020,Delaware,New York,1,0,44135
3/19/2020,Delaware,New York,1,0,44135
3/20/2020,Delaware,New York,1,0,44135
3/21/2020,Delaware,New York,1,0,44135
3/22/2020,Delaware,New York,3,0,44135
3/23/2020,Delaware,New York,3,0,44135
3/24/2020,Delaware,New York,3,0,44135
3/25/2020,Delaware,New York,5,0,44135
3/26/2020,Delaware,New York,7,0,44135
3/27/2020,Delaware,New York,8,0,44135
3/28/2020,Delaware,New York,8,0,44135
3/29/2020,Delaware,New York,8,0,44135
3/12/2020,Dutchess,New York,1,0,294218
3/13/2020,Dutchess,New York,3,0,294218
3/14/2020,Dutchess,New York,4,0,294218
3/15/2020,Dutchess,New York,7,0,294218
3/16/2020,Dutchess,New York,10,0,294218
3/17/2020,Dutchess,New York,16,0,294218
3/18/2020,Dutchess,New York,20,0,294218
3/19/2020,Dutchess,New York,31,0,294218
3/20/2020,Dutchess,New York,36,0,294218
3/21/2020,Dutchess,New York,49,0,294218
3/22/2020,Dutchess,New York,82,0,294218
3/23/2020,Dutchess,New York,100,0,294218
3/24/2020,Dutchess,New York,124,0,294218
3/25/2020,Dutchess,New York,153,0,294218
3/26/2020,Dutchess,New York,190,2,294218
3/27/2020,Dutchess,New York,225,2,294218
3/28/2020,Dutchess,New York,262,2,294218
3/29/2020,Dutchess,New York,320,2,294218
3/15/2020,Erie,New York,3,0,918702
3/16/2020,Erie,New York,6,0,918702
3/17/2020,Erie,New York,7,0,918702
3/18/2020,Erie,New York,7,0,918702
3/19/2020,Erie,New York,28,0,918702
3/20/2020,Erie,New York,31,0,918702
3/21/2020,Erie,New York,38,0,918702
3/22/2020,Erie,New York,54,0,918702
3/23/2020,Erie,New York,87,0,918702
3/24/2020,Erie,New York,107,0,918702
3/25/2020,Erie,New York,122,0,918702
3/26/2020,Erie,New York,134,2,918702
3/27/2020,Erie,New York,219,6,918702
3/28/2020,Erie,New York,354,6,918702
3/29/2020,Erie,New York,380,6,918702
3/18/2020,Essex,New York,1,0,36885
3/19/2020,Essex,New York,1,0,36885
3/20/2020,Essex,New York,1,0,36885
3/21/2020,Essex,New York,2,0,36885
3/22/2020,Essex,New York,3,0,36885
3/23/2020,Essex,New York,3,0,36885
3/24/2020,Essex,New York,3,0,36885
3/25/2020,Essex,New York,4,0,36885
3/26/2020,Essex,New York,4,0,36885
3/27/2020,Essex,New York,4,0,36885
3/28/2020,Essex,New York,4,0,36885
3/29/2020,Essex,New York,4,0,36885
3/25/2020,Franklin,New York,1,0,50022
3/26/2020,Franklin,New York,1,0,50022
3/27/2020,Franklin,New York,2,0,50022
3/28/2020,Franklin,New York,4,0,50022
3/29/2020,Franklin,New York,6,0,50022
3/20/2020,Fulton,New York,1,0,53383
3/21/2020,Fulton,New York,1,0,53383
3/22/2020,Fulton,New York,1,0,53383
3/23/2020,Fulton,New York,1,0,53383
3/24/2020,Fulton,New York,1,0,53383
3/25/2020,Fulton,New York,1,0,53383
3/26/2020,Fulton,New York,1,0,53383
3/27/2020,Fulton,New York,1,0,53383
3/28/2020,Fulton,New York,1,0,53383
3/29/2020,Fulton,New York,1,0,53383
3/20/2020,Genesee,New York,1,0,57280
3/21/2020,Genesee,New York,1,0,57280
3/22/2020,Genesee,New York,1,0,57280
3/23/2020,Genesee,New York,1,0,57280
3/24/2020,Genesee,New York,1,0,57280
3/25/2020,Genesee,New York,2,0,57280
3/26/2020,Genesee,New York,4,0,57280
3/27/2020,Genesee,New York,6,0,57280
3/28/2020,Genesee,New York,7,0,57280
3/29/2020,Genesee,New York,9,0,57280
3/15/2020,Greene,New York,2,0,47188
3/16/2020,Greene,New York,2,0,47188
3/17/2020,Greene,New York,2,0,47188
3/18/2020,Greene,New York,2,0,47188
3/19/2020,Greene,New York,2,0,47188
3/20/2020,Greene,New York,2,0,47188
3/21/2020,Greene,New York,2,0,47188
3/22/2020,Greene,New York,2,0,47188
3/23/2020,Greene,New York,4,0,47188
3/24/2020,Greene,New York,4,0,47188
3/25/2020,Greene,New York,4,0,47188
3/26/2020,Greene,New York,5,0,47188
3/27/2020,Greene,New York,6,0,47188
3/28/2020,Greene,New York,7,0,47188
3/29/2020,Greene,New York,7,0,47188
3/18/2020,Hamilton,New York,1,0,4416
3/19/2020,Hamilton,New York,1,0,4416
