"Date","Day","Country","Cases","Death","Population","Cases_Percent","Death_Percent","Beta"
2020-02-03,7,"sri lanka",1,0,21670000,0.00000005,0,0.113
2020-02-04,8,"sri lanka",1,0,21670000,0.00000005,0,0.101
2020-02-05,9,"sri lanka",1,0,21670000,0.00000005,0,0.095
2020-02-06,10,"sri lanka",1,0,21670000,0.00000005,0,0.089
2020-02-07,11,"sri lanka",1,0,21670000,0.00000005,0,0.083
2020-02-08,12,"sri lanka",1,0,21670000,0.00000005,0,0.079
2020-02-09,13,"sri lanka",1,0,21670000,0.00000005,0,0.077
2020-02-10,14,"sri lanka",1,0,21670000,0.00000005,0,0.075
2020-02-11,15,"sri lanka",1,0,21670000,0.00000005,0,0.071
2020-02-12,16,"sri lanka",1,0,21670000,0.00000005,0,0.071
2020-02-13,17,"sri lanka",1,0,21670000,0.00000005,0,0.069
2020-02-14,18,"sri lanka",1,0,21670000,0.00000005,0,0.067
2020-02-15,19,"sri lanka",1,0,21670000,0.00000005,0,0.065
2020-02-16,20,"sri lanka",1,0,21670000,0.00000005,0,0.065
2020-02-17,21,"sri lanka",1,0,21670000,0.00000005,0,0.063
2020-02-18,22,"sri lanka",1,0,21670000,0.00000005,0,0.063
2020-02-19,23,"sri lanka",1,0,21670000,0.00000005,0,0.063
2020-02-20,24,"sri lanka",1,0,21670000,0.00000005,0,0.061
2020-02-21,25,"sri lanka",1,0,21670000,0.00000005,0,0.061
2020-02-22,26,"sri lanka",1,0,21670000,0.00000005,0,0.061
2020-02-23,27,"sri lanka",1,0,21670000,0.00000005,0,0.059
2020-02-24,28,"sri lanka",1,0,21670000,0.00000005,0,0.059
2020-02-25,29,"sri lanka",1,0,21670000,0.00000005,0,0.059
2020-02-26,30,"sri lanka",1,0,21670000,0.00000005,0,0.059
2020-02-27,31,"sri lanka",1,0,21670000,0.00000005,0,0.057
2020-02-28,32,"sri lanka",1,0,21670000,0.00000005,0,0.057
2020-02-29,33,"sri lanka",1,0,21670000,0.00000005,0,0.057
2020-03-01,34,"sri lanka",1,0,21670000,0.00000005,0,0.057
2020-03-02,35,"sri lanka",1,0,21670000,0.00000005,0,0.057
2020-03-03,36,"sri lanka",1,0,21670000,0.00000005,0,0.057
2020-03-04,37,"sri lanka",1,0,21670000,0.00000005,0,0.055
2020-03-05,38,"sri lanka",1,0,21670000,0.00000005,0,0.055
2020-03-06,39,"sri lanka",1,0,21670000,0.00000005,0,0.055
2020-03-07,40,"sri lanka",1,0,21670000,0.00000005,0,0.055
2020-03-08,41,"sri lanka",1,0,21670000,0.00000005,0,0.055
2020-03-09,42,"sri lanka",1,0,21670000,0.00000005,0,0.055
2020-03-10,43,"sri lanka",1,0,21670000,0.00000005,0,0.055
2020-03-11,44,"sri lanka",2,0,21670000,0.00000009,0,0.075
2020-03-12,45,"sri lanka",2,0,21670000,0.00000009,0,0.073
2020-03-13,46,"sri lanka",6,0,21670000,0.00000028,0,0.115
2020-03-14,47,"sri lanka",10,0,21670000,0.00000046,0,0.135
2020-03-15,48,"sri lanka",18,0,21670000,0.00000083,0,0.157
2020-03-16,49,"sri lanka",28,0,21670000,0.00000129,0,0.175
2020-03-17,50,"sri lanka",44,0,21670000,0.00000203,0,0.191
2020-03-18,51,"sri lanka",51,0,21670000,0.00000235,0,0.195
2020-03-19,52,"sri lanka",60,0,21670000,0.00000277,0,0.199
2020-03-20,53,"sri lanka",73,0,21670000,0.00000337,0,0.203
2020-03-21,54,"sri lanka",77,0,21670000,0.00000355,0,0.203
2020-03-22,55,"sri lanka",82,0,21670000,0.00000378,0,0.201
2020-03-23,56,"sri lanka",97,0,21670000,0.00000448,0,0.205
2020-03-24,57,"sri lanka",102,0,21670000,0.00000471,0,0.203
2020-03-25,58,"sri lanka",102,0,21670000,0.00000471,0,0.199
2020-03-26,59,"sri lanka",106,0,21670000,0.00000489,0,0.197
2020-03-27,60,"sri lanka",106,0,21670000,0.00000489,0,0.195
2020-03-28,61,"sri lanka",113,1,21670000,0.00000521,0.00000005,0.193
2020-03-29,62,"sri lanka",117,1,21670000,0.0000054,0.00000005,0.191
2020-03-13,0,"sudan",1,1,41801533,0.00000002,0.00000002,0.001
2020-03-14,1,"sudan",1,1,41801533,0.00000002,0.00000002,0.001
2020-03-15,2,"sudan",1,1,41801533,0.00000002,0.00000002,0.483
2020-03-16,3,"sudan",1,1,41801533,0.00000002,0.00000002,0.261
2020-03-17,4,"sudan",1,1,41801533,0.00000002,0.00000002,0.187
2020-03-18,5,"sudan",2,1,41801533,0.00000005,0.00000002,1.075
2020-03-19,6,"sudan",2,1,41801533,0.00000005,0.00000002,0.767
2020-03-20,7,"sudan",2,1,41801533,0.00000005,0.00000002,0.589
2020-03-21,8,"sudan",2,1,41801533,0.00000005,0.00000002,0.475
2020-03-22,9,"sudan",2,1,41801533,0.00000005,0.00000002,0.399
2020-03-23,10,"sudan",2,1,41801533,0.00000005,0.00000002,0.343
2020-03-24,11,"sudan",3,1,41801533,0.00000007,0.00000002,0.409
2020-03-25,12,"sudan",3,1,41801533,0.00000007,0.00000002,0.361
2020-03-26,13,"sudan",3,1,41801533,0.00000007,0.00000002,0.323
2020-03-27,14,"sudan",3,1,41801533,0.00000007,0.00000002,0.293
2020-03-28,15,"sudan",5,1,41801533,0.00000012,0.00000002,0.387
2020-03-29,16,"sudan",6,1,41801533,0.00000014,0.00000002,0.389
2020-03-14,0,"suriname",1,0,575991,0.00000174,0,0.001
2020-03-15,1,"suriname",1,0,575991,0.00000174,0,0.001
2020-03-16,2,"suriname",1,0,575991,0.00000174,0,0.483
2020-03-17,3,"suriname",1,0,575991,0.00000174,0,0.261
2020-03-18,4,"suriname",1,0,575991,0.00000174,0,0.187
2020-03-19,5,"suriname",1,0,575991,0.00000174,0,0.149
2020-03-20,6,"suriname",4,0,575991,0.00000694,0,1.275
2020-03-21,7,"suriname",4,0,575991,0.00000694,0,0.961
2020-03-22,8,"suriname",5,0,575991,0.00000868,0,0.923
2020-03-23,9,"suriname",5,0,575991,0.00000868,0,0.751
2020-03-24,10,"suriname",7,0,575991,0.00001215,0,0.805
2020-03-25,11,"suriname",8,0,575991,0.00001389,0,0.749
2020-03-26,12,"suriname",8,0,575991,0.00001389,0,0.649
2020-03-27,13,"suriname",8,0,575991,0.00001389,0,0.571
2020-03-28,14,"suriname",8,0,575991,0.00001389,0,0.509
2020-03-29,15,"suriname",8,0,575991,0.00001389,0,0.459
2020-01-31,0,"sweden",1,0,10183175,0.0000001,0,0.001
2020-02-01,1,"sweden",1,0,10183175,0.0000001,0,0.001
2020-02-02,2,"sweden",1,0,10183175,0.0000001,0,0.483
2020-02-03,3,"sweden",1,0,10183175,0.0000001,0,0.261
2020-02-04,4,"sweden",1,0,10183175,0.0000001,0,0.187
2020-02-05,5,"sweden",1,0,10183175,0.0000001,0,0.149
2020-02-06,6,"sweden",1,0,10183175,0.0000001,0,0.127
2020-02-07,7,"sweden",1,0,10183175,0.0000001,0,0.113
2020-02-08,8,"sweden",1,0,10183175,0.0000001,0,0.101
2020-02-09,9,"sweden",1,0,10183175,0.0000001,0,0.095
2020-02-10,10,"sweden",1,0,10183175,0.0000001,0,0.089
2020-02-11,11,"sweden",1,0,10183175,0.0000001,0,0.083
2020-02-12,12,"sweden",1,0,10183175,0.0000001,0,0.079
2020-02-13,13,"sweden",1,0,10183175,0.0000001,0,0.077
2020-02-14,14,"sweden",1,0,10183175,0.0000001,0,0.075
2020-02-15,15,"sweden",1,0,10183175,0.0000001,0,0.071
2020-02-16,16,"sweden",1,0,10183175,0.0000001,0,0.071
2020-02-17,17,"sweden",1,0,10183175,0.0000001,0,0.069
2020-02-18,18,"sweden",1,0,10183175,0.0000001,0,0.067
2020-02-19,19,"sweden",1,0,10183175,0.0000001,0,0.065
2020-02-20,20,"sweden",1,0,10183175,0.0000001,0,0.065
2020-02-21,21,"sweden",1,0,10183175,0.0000001,0,0.063
2020-02-22,22,"sweden",1,0,10183175,0.0000001,0,0.063
2020-02-23,23,"sweden",1,0,10183175,0.0000001,0,0.063
2020-02-24,24,"sweden",1,0,10183175,0.0000001,0,0.061
2020-02-25,25,"sweden",1,0,10183175,0.0000001,0,0.061
2020-02-26,26,"sweden",2,0,10183175,0.0000002,0,0.105
2020-02-27,27,"sweden",7,0,10183175,0.00000069,0,0.203
2020-02-28,28,"sweden",7,0,10183175,0.00000069,0,0.195
2020-02-29,29,"sweden",12,0,10183175,0.00000118,0,0.235
2020-03-01,30,"sweden",14,0,10183175,0.00000137,0,0.239
2020-03-02,31,"sweden",15,0,10183175,0.00000147,0,0.237
2020-03-03,32,"sweden",21,0,10183175,0.00000206,0,0.257
2020-03-04,33,"sweden",35,0,10183175,0.00000344,0,0.293
2020-03-05,34,"sweden",94,0,10183175,0.00000923,0,0.375
2020-03-06,35,"sweden",101,0,10183175,0.00000992,0,0.367
2020-03-07,36,"sweden",161,0,10183175,0.00001581,0,0.399
2020-03-08,37,"sweden",203,0,10183175,0.00001993,0,0.405
2020-03-09,38,"sweden",248,0,10183175,0.00002435,0,0.409
2020-03-10,39,"sweden",355,0,10183175,0.00003486,0,0.429
2020-03-11,40,"sweden",500,1,10183175,0.0000491,0.0000001,0.445
2020-03-12,41,"sweden",599,1,10183175,0.00005882,0.0000001,0.447
2020-03-13,42,"sweden",814,1,10183175,0.00007994,0.0000001,0.459
2020-03-14,43,"sweden",961,2,10183175,0.00009437,0.0000002,0.459
2020-03-15,44,"sweden",1022,3,10183175,0.00010036,0.00000029,0.449
2020-03-16,45,"sweden",1103,6,10183175,0.00010832,0.00000059,0.443
2020-03-17,46,"sweden",1190,7,10183175,0.00011686,0.00000069,0.435
2020-03-18,47,"sweden",1279,10,10183175,0.0001256,0.00000098,0.427
2020-03-19,48,"sweden",1439,11,10183175,0.00014131,0.00000108,0.425
2020-03-20,49,"sweden",1639,16,10183175,0.00016095,0.00000157,0.421
2020-03-21,50,"sweden",1763,20,10183175,0.00017313,0.00000196,0.415
2020-03-22,51,"sweden",1934,21,10183175,0.00018992,0.00000206,0.411
2020-03-23,52,"sweden",2046,25,10183175,0.00020092,0.00000246,0.403
2020-03-24,53,"sweden",2286,36,10183175,0.00022449,0.00000354,0.401
2020-03-25,54,"sweden",2526,62,10183175,0.00024806,0.00000609,0.397
2020-03-26,55,"sweden",2840,77,10183175,0.00027889,0.00000756,0.395
2020-03-27,56,"sweden",3069,105,10183175,0.00030138,0.00001031,0.391
2020-03-28,57,"sweden",3447,105,10183175,0.0003385,0.00001031,0.389
2020-03-29,58,"sweden",3700,110,10183175,0.00036334,0.0000108,0.383
2020-02-25,0,"switzerland",1,0,8516543,0.00000012,0,0.001
2020-02-26,1,"switzerland",1,0,8516543,0.00000012,0,0.001
2020-02-27,2,"switzerland",8,0,8516543,0.00000094,0,20
2020-02-28,3,"switzerland",8,0,8516543,0.00000094,0,13.5
2020-02-29,4,"switzerland",18,0,8516543,0.00000211,0,12
2020-03-01,5,"switzerland",27,0,8516543,0.00000317,0,9
2020-03-02,6,"switzerland",42,0,8516543,0.00000493,0,7.5
2020-03-03,7,"switzerland",56,0,8516543,0.00000658,0,6
2020-03-04,8,"switzerland",90,0,8516543,0.00001057,0,5.5
2020-03-05,9,"switzerland",114,1,8516543,0.00001339,0.00000012,4.45
2020-03-06,10,"switzerland",214,1,8516543,0.00002513,0.00000012,4.5
2020-03-07,11,"switzerland",268,1,8516543,0.00003147,0.00000012,3.95
2020-03-08,12,"switzerland",337,2,8516543,0.00003957,0.00000023,3.5
2020-03-09,13,"switzerland",374,2,8516543,0.00004391,0.00000023,3.05
2020-03-10,14,"switzerland",491,3,8516543,0.00005765,0.00000035,2.85
2020-03-11,15,"switzerland",652,4,8516543,0.00007656,0.00000047,2.65
2020-03-12,16,"switzerland",652,4,8516543,0.00007656,0.00000047,2.35
2020-03-13,17,"switzerland",1139,11,8516543,0.00013374,0.00000129,2.4
2020-03-14,18,"switzerland",1359,13,8516543,0.00015957,0.00000153,2.25
2020-03-15,19,"switzerland",2200,14,8516543,0.00025832,0.00000164,2.25
2020-03-16,20,"switzerland",2200,14,8516543,0.00025832,0.00000164,2.05
2020-03-17,21,"switzerland",2700,27,8516543,0.00031703,0.00000317,1.95
2020-03-18,22,"switzerland",3028,28,8516543,0.00035554,0.00000329,1.825
2020-03-19,23,"switzerland",4075,41,8516543,0.00047848,0.00000481,1.775
2020-03-20,24,"switzerland",5294,54,8516543,0.00062161,0.00000634,1.75
2020-03-21,25,"switzerland",6575,75,8516543,0.00077203,0.00000881,1.675
2020-03-22,26,"switzerland",7474,98,8516543,0.00087759,0.00001151,1.6
2020-03-23,27,"switzerland",8795,120,8516543,0.0010327,0.00001409,1.525
2020-03-24,28,"switzerland",9877,122,8516543,0.00115974,0.00001433,1.475
2020-03-25,29,"switzerland",10897,153,8516543,0.00127951,0.00001797,1.4
2020-03-26,30,"switzerland",11811,191,8516543,0.00138683,0.00002243,1.325
2020-03-27,31,"switzerland",12928,231,8516543,0.00151799,0.00002712,1.275
2020-03-28,32,"switzerland",14076,264,8516543,0.00165278,0.000031,1.225
2020-03-29,33,"switzerland",14829,300,8516543,0.0017412,0.00003523,1.175
2020-03-22,0,"syria",1,0,16906283,0.00000006,0,0.001
2020-03-23,1,"syria",1,0,16906283,0.00000006,0,0.001
2020-03-24,2,"syria",1,0,16906283,0.00000006,0,0.483
2020-03-25,3,"syria",5,0,16906283,0.0000003,0,8
2020-03-26,4,"syria",5,0,16906283,0.0000003,0,3.85
2020-03-27,5,"syria",5,0,16906283,0.0000003,0,2.35
2020-03-28,6,"syria",5,0,16906283,0.0000003,0,1.6
2020-03-29,7,"syria",9,1,16906283,0.00000053,0.00000006,1.875
2020-03-16,0,"tanzania",1,0,56318348,0.00000002,0,0.001
2020-03-17,1,"tanzania",1,0,56318348,0.00000002,0,0.001
2020-03-18,2,"tanzania",3,0,56318348,0.00000005,0,8.5
2020-03-19,3,"tanzania",6,0,56318348,0.00000011,0,9
2020-03-20,4,"tanzania",6,0,56318348,0.00000011,0,4.25
2020-03-21,5,"tanzania",6,0,56318348,0.00000011,0,2.55
2020-03-22,6,"tanzania",12,0,56318348,0.00000021,0,2.95
2020-03-23,7,"tanzania",12,0,56318348,0.00000021,0,2.1
2020-03-24,8,"tanzania",12,0,56318348,0.00000021,0,1.6
2020-03-25,9,"tanzania",12,0,56318348,0.00000021,0,1.275
2020-03-26,10,"tanzania",13,0,56318348,0.00000023,0,1.125
2020-03-27,11,"tanzania",13,0,56318348,0.00000023,0,0.939
2020-03-28,12,"tanzania",14,0,56318348,0.00000025,0,0.847
2020-03-29,13,"tanzania",14,0,56318348,0.00000025,0,0.739
2020-01-22,0,"thailand",2,0,69428524,0.00000003,0,0.001
2020-01-23,1,"thailand",3,0,69428524,0.00000004,0,0.001
2020-01-24,2,"thailand",5,0,69428524,0.00000007,0,7.5
2020-01-25,3,"thailand",7,0,69428524,0.0000001,0,4.75
2020-01-26,4,"thailand",8,0,69428524,0.00000012,0,3
2020-01-27,5,"thailand",8,0,69428524,0.00000012,0,1.85
2020-01-28,6,"thailand",14,0,69428524,0.0000002,0,2.05
2020-01-29,7,"thailand",14,0,69428524,0.0000002,0,1.5
2020-01-30,8,"thailand",14,0,69428524,0.0000002,0,1.15
2020-01-31,9,"thailand",19,0,69428524,0.00000027,0,1.15
2020-02-01,10,"thailand",19,0,69428524,0.00000027,0,0.955
2020-02-02,11,"thailand",19,0,69428524,0.00000027,0,0.809
2020-02-03,12,"thailand",19,0,69428524,0.00000027,0,0.699
2020-02-04,13,"thailand",25,0,69428524,0.00000036,0,0.723
2020-02-05,14,"thailand",25,0,69428524,0.00000036,0,0.641
2020-02-06,15,"thailand",25,0,69428524,0.00000036,0,0.575
2020-02-07,16,"thailand",25,0,69428524,0.00000036,0,0.521
2020-02-08,17,"thailand",32,0,69428524,0.00000046,0,0.535
2020-02-09,18,"thailand",32,0,69428524,0.00000046,0,0.491
2020-02-10,19,"thailand",32,0,69428524,0.00000046,0,0.453
2020-02-11,20,"thailand",33,0,69428524,0.00000048,0,0.429
2020-02-12,21,"thailand",33,0,69428524,0.00000048,0,0.401
2020-02-13,22,"thailand",33,0,69428524,0.00000048,0,0.375
2020-02-14,23,"thailand",33,0,69428524,0.00000048,0,0.353
2020-02-15,24,"thailand",33,0,69428524,0.00000048,0,0.335
2020-02-16,25,"thailand",34,0,69428524,0.00000049,0,0.319
2020-02-17,26,"thailand",35,0,69428524,0.0000005,0,0.307
2020-02-18,27,"thailand",35,0,69428524,0.0000005,0,0.293
2020-02-19,28,"thailand",35,0,69428524,0.0000005,0,0.279
2020-02-20,29,"thailand",35,0,69428524,0.0000005,0,0.267
2020-02-21,30,"thailand",35,0,69428524,0.0000005,0,0.257
2020-02-22,31,"thailand",35,0,69428524,0.0000005,0,0.247
2020-02-23,32,"thailand",35,0,69428524,0.0000005,0,0.239
2020-02-24,33,"thailand",35,0,69428524,0.0000005,0,0.231
2020-02-25,34,"thailand",37,0,69428524,0.00000053,0,0.227
2020-02-26,35,"thailand",40,0,69428524,0.00000058,0,0.227
2020-02-27,36,"thailand",40,0,69428524,0.00000058,0,0.221
2020-02-28,37,"thailand",41,0,69428524,0.00000059,0,0.215
2020-02-29,38,"thailand",42,0,69428524,0.0000006,0,0.209
2020-03-01,39,"thailand",42,1,69428524,0.0000006,0.00000001,0.205
2020-03-02,40,"thailand",43,1,69428524,0.00000062,0.00000001,0.201
2020-03-03,41,"thailand",43,1,69428524,0.00000062,0.00000001,0.195
2020-03-04,42,"thailand",43,1,69428524,0.00000062,0.00000001,0.191
2020-03-05,43,"thailand",47,1,69428524,0.00000068,0.00000001,0.191
2020-03-06,44,"thailand",48,1,69428524,0.00000069,0.00000001,0.187
2020-03-07,45,"thailand",50,1,69428524,0.00000072,0.00000001,0.185
2020-03-08,46,"thailand",50,1,69428524,0.00000072,0.00000001,0.181
2020-03-09,47,"thailand",50,1,69428524,0.00000072,0.00000001,0.179
2020-03-10,48,"thailand",53,1,69428524,0.00000076,0.00000001,0.177
2020-03-11,49,"thailand",59,1,69428524,0.00000085,0.00000001,0.179
2020-03-12,50,"thailand",70,1,69428524,0.00000101,0.00000001,0.183
2020-03-13,51,"thailand",75,1,69428524,0.00000108,0.00000001,0.183
2020-03-14,52,"thailand",82,1,69428524,0.00000118,0.00000001,0.183
2020-03-15,53,"thailand",114,1,69428524,0.00000164,0.00000001,0.195
2020-03-16,54,"thailand",147,1,69428524,0.00000212,0.00000001,0.203
2020-03-17,55,"thailand",177,1,69428524,0.00000255,0.00000001,0.207
2020-03-18,56,"thailand",212,1,69428524,0.00000305,0.00000001,0.211
2020-03-19,57,"thailand",272,1,69428524,0.00000392,0.00000001,0.217
2020-03-20,58,"thailand",322,1,69428524,0.00000464,0.00000001,0.221
2020-03-21,59,"thailand",411,1,69428524,0.00000592,0.00000001,0.227
2020-03-22,60,"thailand",599,1,69428524,0.00000863,0.00000001,0.239
2020-03-23,61,"thailand",721,1,69428524,0.00001038,0.00000001,0.243
2020-03-24,62,"thailand",827,4,69428524,0.00001191,0.00000006,0.245
2020-03-25,63,"thailand",934,4,69428524,0.00001345,0.00000006,0.245
2020-03-26,64,"thailand",1045,4,69428524,0.00001505,0.00000006,0.247
2020-03-27,65,"thailand",1136,5,69428524,0.00001636,0.00000007,0.245
2020-03-28,66,"thailand",1245,6,69428524,0.00001793,0.00000009,0.245
2020-03-29,67,"thailand",1388,7,69428524,0.00001999,0.0000001,0.245
2020-03-22,0,"timor-leste",1,0,1267972,0.00000079,0,0.001
2020-03-23,1,"timor-leste",1,0,1267972,0.00000079,0,0.001
2020-03-24,2,"timor-leste",1,0,1267972,0.00000079,0,0.483
2020-03-25,3,"timor-leste",1,0,1267972,0.00000079,0,0.261
2020-03-26,4,"timor-leste",1,0,1267972,0.00000079,0,0.187
2020-03-27,5,"timor-leste",1,0,1267972,0.00000079,0,0.149
2020-03-28,6,"timor-leste",1,0,1267972,0.00000079,0,0.127
2020-03-29,7,"timor-leste",1,0,1267972,0.00000079,0,0.113
2020-03-06,0,"togo",1,0,7889094,0.00000013,0,0.001
2020-03-07,1,"togo",1,0,7889094,0.00000013,0,0.001
2020-03-08,2,"togo",1,0,7889094,0.00000013,0,0.483
2020-03-09,3,"togo",1,0,7889094,0.00000013,0,0.261
2020-03-10,4,"togo",1,0,7889094,0.00000013,0,0.187
2020-03-11,5,"togo",1,0,7889094,0.00000013,0,0.149
2020-03-12,6,"togo",1,0,7889094,0.00000013,0,0.127
2020-03-13,7,"togo",1,0,7889094,0.00000013,0,0.113
2020-03-14,8,"togo",1,0,7889094,0.00000013,0,0.101
2020-03-15,9,"togo",1,0,7889094,0.00000013,0,0.095
2020-03-16,10,"togo",1,0,7889094,0.00000013,0,0.089
2020-03-17,11,"togo",1,0,7889094,0.00000013,0,0.083
2020-03-18,12,"togo",1,0,7889094,0.00000013,0,0.079
2020-03-19,13,"togo",1,0,7889094,0.00000013,0,0.077
2020-03-20,14,"togo",9,0,7889094,0.00000114,0,0.539
2020-03-21,15,"togo",16,0,7889094,0.00000203,0,0.657
2020-03-22,16,"togo",16,0,7889094,0.00000203,0,0.593
2020-03-23,17,"togo",18,0,7889094,0.00000228,0,0.569
2020-03-24,18,"togo",20,0,7889094,0.00000254,0,0.547
2020-03-25,19,"togo",23,0,7889094,0.00000292,0,0.535
2020-03-26,20,"togo",23,0,7889094,0.00000292,0,0.495
2020-03-27,21,"togo",25,1,7889094,0.00000317,0.00000013,0.477
2020-03-28,22,"togo",25,1,7889094,0.00000317,0.00000013,0.445
2020-03-29,23,"togo",25,1,7889094,0.00000317,0.00000013,0.419
2020-03-14,0,"trinidad and tobago",2,0,1389858,0.00000144,0,0.001
2020-03-15,1,"trinidad and tobago",2,0,1389858,0.00000144,0,0.001
2020-03-16,2,"trinidad and tobago",4,0,1389858,0.00000288,0,5.5
2020-03-17,3,"trinidad and tobago",5,0,1389858,0.0000036,0,3.15
2020-03-18,4,"trinidad and tobago",7,0,1389858,0.00000504,0,2.55
2020-03-19,5,"trinidad and tobago",9,0,1389858,0.00000648,0,2.1
2020-03-20,6,"trinidad and tobago",9,0,1389858,0.00000648,0,1.45
2020-03-21,7,"trinidad and tobago",49,0,1389858,0.00003526,0,3.65
2020-03-22,8,"trinidad and tobago",50,0,1389858,0.00003597,0,2.75
2020-03-23,9,"trinidad and tobago",51,0,1389858,0.00003669,0,2.15
2020-03-24,10,"trinidad and tobago",57,0,1389858,0.00004101,0,1.85
2020-03-25,11,"trinidad and tobago",60,1,1389858,0.00004317,0.00000072,1.575
2020-03-26,12,"trinidad and tobago",65,1,1389858,0.00004677,0.00000072,1.375
2020-03-27,13,"trinidad and tobago",66,2,1389858,0.00004749,0.00000144,1.2
2020-03-28,14,"trinidad and tobago",74,3,1389858,0.00005324,0.00000216,1.1
2020-03-29,15,"trinidad and tobago",78,3,1389858,0.00005612,0.00000216,0.995
2020-03-04,0,"tunisia",1,0,11565204,0.00000009,0,0.001
2020-03-05,1,"tunisia",1,0,11565204,0.00000009,0,0.001
2020-03-06,2,"tunisia",1,0,11565204,0.00000009,0,0.483
2020-03-07,3,"tunisia",1,0,11565204,0.00000009,0,0.261
2020-03-08,4,"tunisia",2,0,11565204,0.00000017,0,1.075
2020-03-09,5,"tunisia",2,0,11565204,0.00000017,0,0.715
2020-03-10,6,"tunisia",5,0,11565204,0.00000043,0,1.525
2020-03-11,7,"tunisia",7,0,11565204,0.00000061,0,1.525
2020-03-12,8,"tunisia",7,0,11565204,0.00000061,0,1.175
2020-03-13,9,"tunisia",16,0,11565204,0.00000138,0,1.625
2020-03-14,10,"tunisia",18,0,11565204,0.00000156,0,1.425
2020-03-15,11,"tunisia",18,0,11565204,0.00000156,0,1.175
2020-03-16,12,"tunisia",20,0,11565204,0.00000173,0,1.075
2020-03-17,13,"tunisia",24,0,11565204,0.00000208,0,1.025
2020-03-18,14,"tunisia",29,0,11565204,0.00000251,0,0.971
2020-03-19,15,"tunisia",39,1,11565204,0.00000337,0.00000009,0.979
2020-03-20,16,"tunisia",54,1,11565204,0.00000467,0.00000009,0.999
2020-03-21,17,"tunisia",60,1,11565204,0.00000519,0.00000009,0.935
2020-03-22,18,"tunisia",75,3,11565204,0.00000648,0.00000026,0.919
2020-03-23,19,"tunisia",89,3,11565204,0.0000077,0.00000026,0.889
2020-03-24,20,"tunisia",114,4,11565204,0.00000986,0.00000035,0.885
2020-03-25,21,"tunisia",173,5,11565204,0.00001496,0.00000043,0.929
2020-03-26,22,"tunisia",197,6,11565204,0.00001703,0.00000052,0.891
2020-03-27,23,"tunisia",227,6,11565204,0.00001963,0.00000052,0.861
2020-03-28,24,"tunisia",278,8,11565204,0.00002404,0.00000069,0.849
2020-03-29,25,"tunisia",312,8,11565204,0.00002698,0.00000069,0.817
2020-03-11,0,"turkey",1,0,82319724,0.00000001,0,0.001
2020-03-12,1,"turkey",1,0,82319724,0.00000001,0,0.001
2020-03-13,2,"turkey",5,0,82319724,0.00000006,0,20
2020-03-14,3,"turkey",5,0,82319724,0.00000006,0,10
2020-03-15,4,"turkey",6,0,82319724,0.00000007,0,5.5
2020-03-16,5,"turkey",18,0,82319724,0.00000022,0,8
2020-03-17,6,"turkey",47,1,82319724,0.00000057,0.00000001,9
2020-03-18,7,"turkey",98,1,82319724,0.00000119,0.00000001,8.5
2020-03-19,8,"turkey",192,3,82319724,0.00000233,0.00000004,8
2020-03-20,9,"turkey",359,4,82319724,0.00000436,0.00000005,8
2020-03-21,10,"turkey",670,9,82319724,0.00000814,0.00000011,7.5
2020-03-22,11,"turkey",1236,30,82319724,0.00001501,0.00000036,7
2020-03-23,12,"turkey",1529,37,82319724,0.00001857,0.00000045,6
