"Date","Day","County_state","Cases","Death","Population","Cases_Percent","Death_Percent"
2020-03-26,8,"Fayette_Indiana",3,0,23102,0.00012986,0
2020-03-27,9,"Fayette_Indiana",3,0,23102,0.00012986,0
2020-03-28,10,"Fayette_Indiana",4,1,23102,0.00017315,0.00004329
2020-03-29,11,"Fayette_Indiana",5,1,23102,0.00021643,0.00004329
2020-03-16,0,"Floyd_Indiana",1,0,78522,0.00001274,0
2020-03-17,1,"Floyd_Indiana",1,0,78522,0.00001274,0
2020-03-18,2,"Floyd_Indiana",1,0,78522,0.00001274,0
2020-03-19,3,"Floyd_Indiana",1,0,78522,0.00001274,0
2020-03-20,4,"Floyd_Indiana",2,0,78522,0.00002547,0
2020-03-21,5,"Floyd_Indiana",2,0,78522,0.00002547,0
2020-03-22,6,"Floyd_Indiana",3,0,78522,0.00003821,0
2020-03-23,7,"Floyd_Indiana",4,0,78522,0.00005094,0
2020-03-24,8,"Floyd_Indiana",6,0,78522,0.00007641,0
2020-03-25,9,"Floyd_Indiana",6,0,78522,0.00007641,0
2020-03-26,10,"Floyd_Indiana",7,0,78522,0.00008915,0
2020-03-27,11,"Floyd_Indiana",11,0,78522,0.00014009,0
2020-03-28,12,"Floyd_Indiana",13,0,78522,0.00016556,0
2020-03-29,13,"Floyd_Indiana",14,0,78522,0.00017829,0
2020-03-26,0,"Fountain_Indiana",1,0,16346,0.00006118,0
2020-03-27,1,"Fountain_Indiana",1,0,16346,0.00006118,0
2020-03-28,2,"Fountain_Indiana",1,0,16346,0.00006118,0
2020-03-29,3,"Fountain_Indiana",1,0,16346,0.00006118,0
2020-03-17,0,"Franklin_Indiana",2,0,22758,0.00008788,0
2020-03-18,1,"Franklin_Indiana",2,0,22758,0.00008788,0
2020-03-19,2,"Franklin_Indiana",2,0,22758,0.00008788,0
2020-03-20,3,"Franklin_Indiana",2,0,22758,0.00008788,0
2020-03-21,4,"Franklin_Indiana",2,0,22758,0.00008788,0
2020-03-22,5,"Franklin_Indiana",4,0,22758,0.00017576,0
2020-03-23,6,"Franklin_Indiana",4,0,22758,0.00017576,0
2020-03-24,7,"Franklin_Indiana",7,0,22758,0.00030758,0
2020-03-25,8,"Franklin_Indiana",7,0,22758,0.00030758,0
2020-03-26,9,"Franklin_Indiana",13,1,22758,0.00057123,0.00004394
2020-03-27,10,"Franklin_Indiana",22,1,22758,0.00096669,0.00004394
2020-03-28,11,"Franklin_Indiana",23,2,22758,0.00101063,0.00008788
2020-03-29,12,"Franklin_Indiana",26,3,22758,0.00114246,0.00013182
2020-03-27,0,"Fulton_Indiana",1,0,19974,0.00005007,0
2020-03-28,1,"Fulton_Indiana",1,0,19974,0.00005007,0
2020-03-29,2,"Fulton_Indiana",1,0,19974,0.00005007,0
2020-03-24,0,"Gibson_Indiana",2,0,33659,0.00005942,0
2020-03-25,1,"Gibson_Indiana",2,0,33659,0.00005942,0
2020-03-26,2,"Gibson_Indiana",3,0,33659,0.00008913,0
2020-03-27,3,"Gibson_Indiana",3,0,33659,0.00008913,0
2020-03-28,4,"Gibson_Indiana",4,0,33659,0.00011884,0
2020-03-29,5,"Gibson_Indiana",4,0,33659,0.00011884,0
2020-03-20,0,"Grant_Indiana",1,0,65769,0.0000152,0
2020-03-21,1,"Grant_Indiana",1,0,65769,0.0000152,0
2020-03-22,2,"Grant_Indiana",2,0,65769,0.00003041,0
2020-03-23,3,"Grant_Indiana",3,0,65769,0.00004561,0
2020-03-24,4,"Grant_Indiana",3,0,65769,0.00004561,0
2020-03-25,5,"Grant_Indiana",3,0,65769,0.00004561,0
2020-03-26,6,"Grant_Indiana",3,0,65769,0.00004561,0
2020-03-27,7,"Grant_Indiana",5,0,65769,0.00007602,0
2020-03-28,8,"Grant_Indiana",5,0,65769,0.00007602,0
2020-03-29,9,"Grant_Indiana",7,0,65769,0.00010643,0
2020-03-29,0,"Greene_Indiana",1,0,31922,0.00003133,0
2020-03-15,0,"Hamilton_Indiana",1,0,338011,0.00000296,0
2020-03-16,1,"Hamilton_Indiana",1,0,338011,0.00000296,0
2020-03-17,2,"Hamilton_Indiana",1,0,338011,0.00000296,0
2020-03-18,3,"Hamilton_Indiana",2,0,338011,0.00000592,0
2020-03-19,4,"Hamilton_Indiana",2,0,338011,0.00000592,0
2020-03-20,5,"Hamilton_Indiana",5,0,338011,0.00001479,0
2020-03-21,6,"Hamilton_Indiana",10,0,338011,0.00002958,0
2020-03-22,7,"Hamilton_Indiana",18,0,338011,0.00005325,0
2020-03-23,8,"Hamilton_Indiana",21,0,338011,0.00006213,0
2020-03-24,9,"Hamilton_Indiana",25,0,338011,0.00007396,0
2020-03-25,10,"Hamilton_Indiana",30,0,338011,0.00008875,0
2020-03-26,11,"Hamilton_Indiana",40,0,338011,0.00011834,0
2020-03-27,12,"Hamilton_Indiana",53,0,338011,0.0001568,0
2020-03-28,13,"Hamilton_Indiana",64,0,338011,0.00018934,0
2020-03-29,14,"Hamilton_Indiana",83,0,338011,0.00024555,0
2020-03-21,0,"Hancock_Indiana",1,0,78168,0.00001279,0
2020-03-22,1,"Hancock_Indiana",2,0,78168,0.00002559,0
2020-03-23,2,"Hancock_Indiana",3,0,78168,0.00003838,0
2020-03-24,3,"Hancock_Indiana",4,0,78168,0.00005117,0
2020-03-25,4,"Hancock_Indiana",8,1,78168,0.00010234,0.00001279
2020-03-26,5,"Hancock_Indiana",9,1,78168,0.00011514,0.00001279
2020-03-27,6,"Hancock_Indiana",14,1,78168,0.0001791,0.00001279
2020-03-28,7,"Hancock_Indiana",19,1,78168,0.00024307,0.00001279
2020-03-29,8,"Hancock_Indiana",22,1,78168,0.00028145,0.00001279
2020-03-21,0,"Harrison_Indiana",1,0,40515,0.00002468,0
2020-03-22,1,"Harrison_Indiana",1,0,40515,0.00002468,0
2020-03-23,2,"Harrison_Indiana",1,0,40515,0.00002468,0
2020-03-24,3,"Harrison_Indiana",1,0,40515,0.00002468,0
2020-03-25,4,"Harrison_Indiana",2,0,40515,0.00004936,0
2020-03-26,5,"Harrison_Indiana",2,0,40515,0.00004936,0
2020-03-27,6,"Harrison_Indiana",4,0,40515,0.00009873,0
2020-03-28,7,"Harrison_Indiana",7,0,40515,0.00017278,0
2020-03-29,8,"Harrison_Indiana",14,0,40515,0.00034555,0
2020-03-08,0,"Hendricks_Indiana",1,0,170311,0.00000587,0
2020-03-09,1,"Hendricks_Indiana",2,0,170311,0.00001174,0
2020-03-10,2,"Hendricks_Indiana",2,0,170311,0.00001174,0
2020-03-11,3,"Hendricks_Indiana",2,0,170311,0.00001174,0
2020-03-12,4,"Hendricks_Indiana",2,0,170311,0.00001174,0
2020-03-13,5,"Hendricks_Indiana",2,0,170311,0.00001174,0
2020-03-14,6,"Hendricks_Indiana",2,0,170311,0.00001174,0
2020-03-15,7,"Hendricks_Indiana",2,0,170311,0.00001174,0
2020-03-16,8,"Hendricks_Indiana",3,0,170311,0.00001761,0
2020-03-17,9,"Hendricks_Indiana",3,0,170311,0.00001761,0
2020-03-18,10,"Hendricks_Indiana",4,0,170311,0.00002349,0
2020-03-19,11,"Hendricks_Indiana",4,0,170311,0.00002349,0
2020-03-20,12,"Hendricks_Indiana",4,0,170311,0.00002349,0
2020-03-21,13,"Hendricks_Indiana",6,0,170311,0.00003523,0
2020-03-22,14,"Hendricks_Indiana",8,0,170311,0.00004697,0
2020-03-23,15,"Hendricks_Indiana",12,0,170311,0.00007046,0
2020-03-24,16,"Hendricks_Indiana",13,0,170311,0.00007633,0
2020-03-25,17,"Hendricks_Indiana",15,0,170311,0.00008807,0
2020-03-26,18,"Hendricks_Indiana",21,0,170311,0.0001233,0
2020-03-27,19,"Hendricks_Indiana",28,2,170311,0.00016441,0.00001174
2020-03-28,20,"Hendricks_Indiana",36,2,170311,0.00021138,0.00001174
2020-03-29,21,"Hendricks_Indiana",48,1,170311,0.00028184,0.00000587
2020-03-27,0,"Henry_Indiana",1,0,47972,0.00002085,0
2020-03-28,1,"Henry_Indiana",1,0,47972,0.00002085,0
2020-03-29,2,"Henry_Indiana",2,0,47972,0.00004169,0
2020-03-11,0,"Howard_Indiana",1,0,82544,0.00001211,0
2020-03-12,1,"Howard_Indiana",1,0,82544,0.00001211,0
2020-03-13,2,"Howard_Indiana",1,0,82544,0.00001211,0
2020-03-14,3,"Howard_Indiana",1,0,82544,0.00001211,0
2020-03-15,4,"Howard_Indiana",1,0,82544,0.00001211,0
2020-03-16,5,"Howard_Indiana",2,0,82544,0.00002423,0
2020-03-17,6,"Howard_Indiana",2,0,82544,0.00002423,0
2020-03-18,7,"Howard_Indiana",2,0,82544,0.00002423,0
2020-03-19,8,"Howard_Indiana",5,0,82544,0.00006057,0
2020-03-20,9,"Howard_Indiana",5,0,82544,0.00006057,0
2020-03-21,10,"Howard_Indiana",5,0,82544,0.00006057,0
2020-03-22,11,"Howard_Indiana",6,0,82544,0.00007269,0
2020-03-23,12,"Howard_Indiana",6,0,82544,0.00007269,0
2020-03-24,13,"Howard_Indiana",6,0,82544,0.00007269,0
2020-03-25,14,"Howard_Indiana",6,1,82544,0.00007269,0.00001211
2020-03-26,15,"Howard_Indiana",6,1,82544,0.00007269,0.00001211
2020-03-27,16,"Howard_Indiana",7,1,82544,0.0000848,0.00001211
2020-03-28,17,"Howard_Indiana",9,1,82544,0.00010903,0.00001211
2020-03-29,18,"Howard_Indiana",12,1,82544,0.00014538,0.00001211
2020-03-27,0,"Huntington_Indiana",1,0,36520,0.00002738,0
2020-03-28,1,"Huntington_Indiana",1,0,36520,0.00002738,0
2020-03-29,2,"Huntington_Indiana",1,0,36520,0.00002738,0
2020-03-24,0,"Jackson_Indiana",1,0,44231,0.00002261,0
2020-03-25,1,"Jackson_Indiana",1,0,44231,0.00002261,0
2020-03-26,2,"Jackson_Indiana",2,0,44231,0.00004522,0
2020-03-27,3,"Jackson_Indiana",4,0,44231,0.00009043,0
2020-03-28,4,"Jackson_Indiana",7,0,44231,0.00015826,0
2020-03-29,5,"Jackson_Indiana",7,0,44231,0.00015826,0
2020-03-25,0,"Jasper_Indiana",1,0,33562,0.0000298,0
2020-03-26,1,"Jasper_Indiana",3,1,33562,0.00008939,0.0000298
2020-03-27,2,"Jasper_Indiana",4,1,33562,0.00011918,0.0000298
2020-03-28,3,"Jasper_Indiana",5,1,33562,0.00014898,0.0000298
2020-03-29,4,"Jasper_Indiana",6,1,33562,0.00017877,0.0000298
2020-03-18,0,"Jennings_Indiana",1,0,27735,0.00003606,0
2020-03-19,1,"Jennings_Indiana",1,0,27735,0.00003606,0
2020-03-20,2,"Jennings_Indiana",1,0,27735,0.00003606,0
2020-03-21,3,"Jennings_Indiana",1,0,27735,0.00003606,0
2020-03-22,4,"Jennings_Indiana",1,0,27735,0.00003606,0
2020-03-23,5,"Jennings_Indiana",2,0,27735,0.00007211,0
2020-03-24,6,"Jennings_Indiana",2,0,27735,0.00007211,0
2020-03-25,7,"Jennings_Indiana",3,0,27735,0.00010817,0
2020-03-26,8,"Jennings_Indiana",4,0,27735,0.00014422,0
2020-03-27,9,"Jennings_Indiana",5,0,27735,0.00018028,0
2020-03-28,10,"Jennings_Indiana",10,0,27735,0.00036056,0
2020-03-29,11,"Jennings_Indiana",13,0,27735,0.00046872,0
2020-03-11,0,"Johnson_Indiana",3,0,158167,0.00001897,0
2020-03-12,1,"Johnson_Indiana",3,0,158167,0.00001897,0
2020-03-13,2,"Johnson_Indiana",3,0,158167,0.00001897,0
2020-03-14,3,"Johnson_Indiana",3,0,158167,0.00001897,0
2020-03-15,4,"Johnson_Indiana",3,0,158167,0.00001897,0
2020-03-16,5,"Johnson_Indiana",3,0,158167,0.00001897,0
2020-03-17,6,"Johnson_Indiana",3,1,158167,0.00001897,0.00000632
2020-03-18,7,"Johnson_Indiana",3,1,158167,0.00001897,0.00000632
2020-03-19,8,"Johnson_Indiana",3,1,158167,0.00001897,0.00000632
2020-03-20,9,"Johnson_Indiana",4,1,158167,0.00002529,0.00000632
2020-03-21,10,"Johnson_Indiana",7,1,158167,0.00004426,0.00000632
2020-03-22,11,"Johnson_Indiana",12,1,158167,0.00007587,0.00000632
2020-03-23,12,"Johnson_Indiana",14,1,158167,0.00008851,0.00000632
2020-03-24,13,"Johnson_Indiana",18,3,158167,0.0001138,0.00001897
2020-03-25,14,"Johnson_Indiana",24,3,158167,0.00015174,0.00001897
2020-03-26,15,"Johnson_Indiana",36,3,158167,0.00022761,0.00001897
2020-03-27,16,"Johnson_Indiana",42,3,158167,0.00026554,0.00001897
2020-03-28,17,"Johnson_Indiana",52,3,158167,0.00032877,0.00001897
2020-03-29,18,"Johnson_Indiana",71,3,158167,0.00044889,0.00001897
2020-03-29,0,"Knox_Indiana",2,0,36594,0.00005465,0
2020-03-27,0,"Kosciusko_Indiana",1,0,79456,0.00001259,0
2020-03-28,1,"Kosciusko_Indiana",2,0,79456,0.00002517,0
2020-03-29,2,"Kosciusko_Indiana",3,0,79456,0.00003776,0
2020-03-27,0,"LaGrange_Indiana",2,0,39614,0.00005049,0
2020-03-28,1,"LaGrange_Indiana",2,0,39614,0.00005049,0
2020-03-29,2,"LaGrange_Indiana",2,0,39614,0.00005049,0
2020-03-17,0,"Lake_Indiana",2,0,485493,0.00000412,0
2020-03-18,1,"Lake_Indiana",3,0,485493,0.00000618,0
2020-03-19,2,"Lake_Indiana",4,0,485493,0.00000824,0
2020-03-20,3,"Lake_Indiana",6,0,485493,0.00001236,0
2020-03-21,4,"Lake_Indiana",7,0,485493,0.00001442,0
2020-03-22,5,"Lake_Indiana",10,0,485493,0.0000206,0
2020-03-23,6,"Lake_Indiana",11,0,485493,0.00002266,0
2020-03-24,7,"Lake_Indiana",17,0,485493,0.00003502,0
2020-03-25,8,"Lake_Indiana",19,0,485493,0.00003914,0
2020-03-26,9,"Lake_Indiana",31,0,485493,0.00006385,0
2020-03-27,10,"Lake_Indiana",47,0,485493,0.00009681,0
2020-03-28,11,"Lake_Indiana",68,1,485493,0.00014006,0.00000206
2020-03-29,12,"Lake_Indiana",85,1,485493,0.00017508,0.00000206
2020-03-14,0,"LaPorte_Indiana",1,0,109888,0.0000091,0
2020-03-15,1,"LaPorte_Indiana",1,0,109888,0.0000091,0
2020-03-16,2,"LaPorte_Indiana",1,0,109888,0.0000091,0
2020-03-17,3,"LaPorte_Indiana",1,0,109888,0.0000091,0
2020-03-18,4,"LaPorte_Indiana",1,0,109888,0.0000091,0
2020-03-19,5,"LaPorte_Indiana",1,0,109888,0.0000091,0
2020-03-20,6,"LaPorte_Indiana",1,0,109888,0.0000091,0
2020-03-21,7,"LaPorte_Indiana",2,0,109888,0.0000182,0
2020-03-22,8,"LaPorte_Indiana",2,0,109888,0.0000182,0
2020-03-23,9,"LaPorte_Indiana",2,0,109888,0.0000182,0
2020-03-24,10,"LaPorte_Indiana",2,0,109888,0.0000182,0
2020-03-25,11,"LaPorte_Indiana",2,0,109888,0.0000182,0
2020-03-26,12,"LaPorte_Indiana",2,0,109888,0.0000182,0
2020-03-27,13,"LaPorte_Indiana",2,0,109888,0.0000182,0
2020-03-28,14,"LaPorte_Indiana",4,0,109888,0.0000364,0
2020-03-29,15,"LaPorte_Indiana",6,0,109888,0.0000546,0
2020-03-24,0,"Lawrence_Indiana",1,0,45370,0.00002204,0
2020-03-25,1,"Lawrence_Indiana",1,0,45370,0.00002204,0
2020-03-26,2,"Lawrence_Indiana",2,0,45370,0.00004408,0
2020-03-27,3,"Lawrence_Indiana",5,0,45370,0.0001102,0
2020-03-28,4,"Lawrence_Indiana",4,0,45370,0.00008816,0
2020-03-29,5,"Lawrence_Indiana",8,0,45370,0.00017633,0
2020-03-18,0,"Madison_Indiana",1,0,129569,0.00000772,0
2020-03-19,1,"Madison_Indiana",1,0,129569,0.00000772,0
2020-03-20,2,"Madison_Indiana",1,0,129569,0.00000772,0
2020-03-21,3,"Madison_Indiana",1,0,129569,0.00000772,0
2020-03-22,4,"Madison_Indiana",2,0,129569,0.00001544,0
2020-03-23,5,"Madison_Indiana",3,0,129569,0.00002315,0
2020-03-24,6,"Madison_Indiana",3,0,129569,0.00002315,0
2020-03-25,7,"Madison_Indiana",4,0,129569,0.00003087,0
2020-03-26,8,"Madison_Indiana",4,0,129569,0.00003087,0
2020-03-27,9,"Madison_Indiana",7,1,129569,0.00005403,0.00000772
2020-03-28,10,"Madison_Indiana",12,1,129569,0.00009261,0.00000772
2020-03-29,11,"Madison_Indiana",18,1,129569,0.00013892,0.00000772
2020-03-06,0,"Marion_Indiana",1,0,964582,0.00000104,0
2020-03-07,1,"Marion_Indiana",1,0,964582,0.00000104,0
2020-03-08,2,"Marion_Indiana",1,0,964582,0.00000104,0
2020-03-09,3,"Marion_Indiana",1,0,964582,0.00000104,0
2020-03-10,4,"Marion_Indiana",1,0,964582,0.00000104,0
2020-03-11,5,"Marion_Indiana",1,0,964582,0.00000104,0
2020-03-12,6,"Marion_Indiana",2,0,964582,0.00000207,0
2020-03-13,7,"Marion_Indiana",2,0,964582,0.00000207,0
2020-03-14,8,"Marion_Indiana",3,0,964582,0.00000311,0
2020-03-15,9,"Marion_Indiana",6,0,964582,0.00000622,0
2020-03-16,10,"Marion_Indiana",7,1,964582,0.00000726,0.00000104
2020-03-17,11,"Marion_Indiana",9,1,964582,0.00000933,0.00000104
2020-03-18,12,"Marion_Indiana",11,1,964582,0.0000114,0.00000104
2020-03-19,13,"Marion_Indiana",19,1,964582,0.0000197,0.00000104
2020-03-20,14,"Marion_Indiana",25,2,964582,0.00002592,0.00000207
2020-03-21,15,"Marion_Indiana",46,2,964582,0.00004769,0.00000207
2020-03-22,16,"Marion_Indiana",82,3,964582,0.00008501,0.00000311
2020-03-23,17,"Marion_Indiana",110,3,964582,0.00011404,0.00000311
2020-03-24,18,"Marion_Indiana",161,6,964582,0.00016691,0.00000622
2020-03-25,19,"Marion_Indiana",226,6,964582,0.0002343,0.00000622
2020-03-26,20,"Marion_Indiana",293,6,964582,0.00030376,0.00000622
2020-03-27,21,"Marion_Indiana",484,8,964582,0.00050177,0.00000829
2020-03-28,22,"Marion_Indiana",584,10,964582,0.00060544,0.00001037
2020-03-29,23,"Marion_Indiana",676,10,964582,0.00070082,0.00001037
2020-03-26,0,"Marshall_Indiana",1,0,46258,0.00002162,0
2020-03-27,1,"Marshall_Indiana",4,0,46258,0.00008647,0
2020-03-28,2,"Marshall_Indiana",3,0,46258,0.00006485,0
2020-03-29,3,"Marshall_Indiana",3,0,46258,0.00006485,0
2020-03-21,0,"Miami_Indiana",1,0,35516,0.00002816,0
2020-03-22,1,"Miami_Indiana",1,0,35516,0.00002816,0
2020-03-23,2,"Miami_Indiana",1,0,35516,0.00002816,0
2020-03-24,3,"Miami_Indiana",1,0,35516,0.00002816,0
2020-03-25,4,"Miami_Indiana",1,0,35516,0.00002816,0
2020-03-26,5,"Miami_Indiana",1,0,35516,0.00002816,0
2020-03-27,6,"Miami_Indiana",1,0,35516,0.00002816,0
2020-03-28,7,"Miami_Indiana",1,0,35516,0.00002816,0
2020-03-29,8,"Miami_Indiana",1,0,35516,0.00002816,0
2020-03-22,0,"Monroe_Indiana",1,0,148431,0.00000674,0
2020-03-23,1,"Monroe_Indiana",3,0,148431,0.00002021,0
2020-03-24,2,"Monroe_Indiana",3,0,148431,0.00002021,0
2020-03-25,3,"Monroe_Indiana",4,0,148431,0.00002695,0
2020-03-26,4,"Monroe_Indiana",6,0,148431,0.00004042,0
2020-03-27,5,"Monroe_Indiana",9,0,148431,0.00006063,0
2020-03-28,6,"Monroe_Indiana",16,0,148431,0.00010779,0
2020-03-29,7,"Monroe_Indiana",22,0,148431,0.00014822,0
2020-03-24,0,"Montgomery_Indiana",1,0,38338,0.00002608,0
2020-03-25,1,"Montgomery_Indiana",1,0,38338,0.00002608,0
2020-03-26,2,"Montgomery_Indiana",2,0,38338,0.00005217,0
2020-03-27,3,"Montgomery_Indiana",3,0,38338,0.00007825,0
2020-03-28,4,"Montgomery_Indiana",4,0,38338,0.00010434,0
2020-03-29,5,"Montgomery_Indiana",5,0,38338,0.00013042,0
2020-03-22,0,"Morgan_Indiana",1,0,70489,0.00001419,0
2020-03-23,1,"Morgan_Indiana",3,0,70489,0.00004256,0
2020-03-24,2,"Morgan_Indiana",3,0,70489,0.00004256,0
2020-03-25,3,"Morgan_Indiana",5,0,70489,0.00007093,0
2020-03-26,4,"Morgan_Indiana",7,0,70489,0.00009931,0
2020-03-27,5,"Morgan_Indiana",10,0,70489,0.00014187,0
2020-03-28,6,"Morgan_Indiana",14,0,70489,0.00019861,0
2020-03-29,7,"Morgan_Indiana",20,1,70489,0.00028373,0.00001419
2020-03-28,0,"Newton_Indiana",1,0,13984,0.00007151,0
2020-03-29,1,"Newton_Indiana",1,0,13984,0.00007151,0
2020-03-09,0,"Noble_Indiana",1,0,47744,0.00002095,0
2020-03-10,1,"Noble_Indiana",1,0,47744,0.00002095,0
2020-03-11,2,"Noble_Indiana",1,0,47744,0.00002095,0
2020-03-12,3,"Noble_Indiana",1,0,47744,0.00002095,0
2020-03-13,4,"Noble_Indiana",1,0,47744,0.00002095,0
2020-03-14,5,"Noble_Indiana",1,0,47744,0.00002095,0
2020-03-15,6,"Noble_Indiana",1,0,47744,0.00002095,0
2020-03-16,7,"Noble_Indiana",1,0,47744,0.00002095,0
2020-03-17,8,"Noble_Indiana",1,0,47744,0.00002095,0
2020-03-18,9,"Noble_Indiana",1,0,47744,0.00002095,0
2020-03-19,10,"Noble_Indiana",1,0,47744,0.00002095,0
2020-03-20,11,"Noble_Indiana",1,0,47744,0.00002095,0
2020-03-21,12,"Noble_Indiana",1,0,47744,0.00002095,0
2020-03-22,13,"Noble_Indiana",1,0,47744,0.00002095,0
2020-03-23,14,"Noble_Indiana",1,0,47744,0.00002095,0
2020-03-24,15,"Noble_Indiana",1,0,47744,0.00002095,0
2020-03-25,16,"Noble_Indiana",1,0,47744,0.00002095,0
2020-03-26,17,"Noble_Indiana",1,0,47744,0.00002095,0
2020-03-27,18,"Noble_Indiana",1,0,47744,0.00002095,0
2020-03-28,19,"Noble_Indiana",2,0,47744,0.00004189,0
2020-03-29,20,"Noble_Indiana",2,0,47744,0.00004189,0
2020-03-24,0,"Ohio_Indiana",1,0,5875,0.00017021,0
2020-03-25,1,"Ohio_Indiana",1,0,5875,0.00017021,0
2020-03-26,2,"Ohio_Indiana",1,0,5875,0.00017021,0
2020-03-27,3,"Ohio_Indiana",1,0,5875,0.00017021,0
2020-03-28,4,"Ohio_Indiana",1,0,5875,0.00017021,0
2020-03-29,5,"Ohio_Indiana",1,0,5875,0.00017021,0
2020-03-26,0,"Orange_Indiana",1,0,19646,0.0000509,0
2020-03-27,1,"Orange_Indiana",1,0,19646,0.0000509,0
2020-03-28,2,"Orange_Indiana",1,0,19646,0.0000509,0
2020-03-29,3,"Orange_Indiana",1,0,19646,0.0000509,0
2020-03-19,0,"Owen_Indiana",1,0,20799,0.00004808,0
2020-03-20,1,"Owen_Indiana",1,0,20799,0.00004808,0
2020-03-21,2,"Owen_Indiana",1,0,20799,0.00004808,0
2020-03-22,3,"Owen_Indiana",1,0,20799,0.00004808,0
2020-03-23,4,"Owen_Indiana",2,0,20799,0.00009616,0
2020-03-24,5,"Owen_Indiana",2,0,20799,0.00009616,0
2020-03-25,6,"Owen_Indiana",4,0,20799,0.00019232,0
2020-03-26,7,"Owen_Indiana",4,0,20799,0.00019232,0
2020-03-27,8,"Owen_Indiana",5,0,20799,0.0002404,0
2020-03-28,9,"Owen_Indiana",7,0,20799,0.00033655,0
2020-03-29,10,"Owen_Indiana",9,0,20799,0.00043271,0
2020-03-24,0,"Porter_Indiana",1,0,170389,0.00000587,0
2020-03-25,1,"Porter_Indiana",3,0,170389,0.00001761,0
2020-03-26,2,"Porter_Indiana",5,0,170389,0.00002934,0
2020-03-27,3,"Porter_Indiana",6,0,170389,0.00003521,0
2020-03-28,4,"Porter_Indiana",9,0,170389,0.00005282,0
2020-03-29,5,"Porter_Indiana",14,0,170389,0.00008216,0
2020-03-26,0,"Posey_Indiana",1,0,25427,0.00003933,0
2020-03-27,1,"Posey_Indiana",1,0,25427,0.00003933,0
2020-03-28,2,"Posey_Indiana",2,0,25427,0.00007866,0
2020-03-29,3,"Posey_Indiana",3,0,25427,0.00011798,0
2020-03-22,0,"Putnam_Indiana",1,0,37576,0.00002661,0
2020-03-23,1,"Putnam_Indiana",1,0,37576,0.00002661,0
2020-03-24,2,"Putnam_Indiana",1,0,37576,0.00002661,0
2020-03-25,3,"Putnam_Indiana",2,0,37576,0.00005323,0
2020-03-26,4,"Putnam_Indiana",2,1,37576,0.00005323,0.00002661
2020-03-27,5,"Putnam_Indiana",2,1,37576,0.00005323,0.00002661
2020-03-28,6,"Putnam_Indiana",5,1,37576,0.00013306,0.00002661
2020-03-29,7,"Putnam_Indiana",5,1,37576,0.00013306,0.00002661
2020-03-27,0,"Randolph_Indiana",1,0,24665,0.00004054,0
2020-03-28,1,"Randolph_Indiana",1,0,24665,0.00004054,0
2020-03-29,2,"Randolph_Indiana",1,0,24665,0.00004054,0
2020-03-22,0,"Ripley_Indiana",1,0,28324,0.00003531,0
2020-03-23,1,"Ripley_Indiana",1,0,28324,0.00003531,0
2020-03-24,2,"Ripley_Indiana",6,0,28324,0.00021183,0
2020-03-25,3,"Ripley_Indiana",7,0,28324,0.00024714,0
2020-03-26,4,"Ripley_Indiana",11,0,28324,0.00038836,0
2020-03-27,5,"Ripley_Indiana",14,0,28324,0.00049428,0
2020-03-28,6,"Ripley_Indiana",15,0,28324,0.00052959,0
2020-03-29,7,"Ripley_Indiana",19,0,28324,0.00067081,0
2020-03-25,0,"Rush_Indiana",1,0,16581,0.00006031,0
2020-03-26,1,"Rush_Indiana",1,0,16581,0.00006031,0
2020-03-27,2,"Rush_Indiana",3,0,16581,0.00018093,0
2020-03-28,3,"Rush_Indiana",2,0,16581,0.00012062,0
2020-03-29,4,"Rush_Indiana",2,0,16581,0.00012062,0
2020-03-11,0,"St. Joseph_Indiana",1,0,271826,0.00000368,0
2020-03-12,1,"St. Joseph_Indiana",1,0,271826,0.00000368,0
2020-03-13,2,"St. Joseph_Indiana",1,0,271826,0.00000368,0
2020-03-14,3,"St. Joseph_Indiana",1,0,271826,0.00000368,0
2020-03-15,4,"St. Joseph_Indiana",1,0,271826,0.00000368,0
2020-03-16,5,"St. Joseph_Indiana",1,0,271826,0.00000368,0
2020-03-17,6,"St. Joseph_Indiana",1,0,271826,0.00000368,0
2020-03-18,7,"St. Joseph_Indiana",1,0,271826,0.00000368,0
2020-03-19,8,"St. Joseph_Indiana",3,0,271826,0.00001104,0
2020-03-20,9,"St. Joseph_Indiana",6,0,271826,0.00002207,0
